"Item #","Product Name","Product Description","Product description orignal html",Brand,"category 1","category 2","category 3","category 4","Retail Price","Wholesale Price Before Markup","MAP Price","Supplier handling fee",Weight,"Qty in stock","In Stock",UPC,"Image name","URL to large image","URL to thumb image","refurbished flag","Attribute list","Shipping for USA","manufacturer prod id","shipping length","shipping width","shipping height","sales tax pct","sales tax state",manufacturer,"Shipping for Canada","Shipping for International","w2b handling fee","W2B 3% Transaction Fee USA","W2B 3% Transaction Fee Canada","W2B 3% Transaction Fee International","USA ZONE","CANADA ZONE",Attributes,"Extra Img 1","Extra Img 2","Extra Img 3","Extra Img 4","Extra Img 5","Extra Img 6","description no html","supplier name - item number","supplier category 1","supplier category 2","supplier category 3","supplier category 4"
PY-A-5122,"Elite Force 9.6V 1600 mAh NiMh AEG Battery, Stick Type","AEG battery NiMh cell Stick type 9.6V 1600 mAh capacity       LIPO & LIMN Battery Safety Instructions   Store batteries carefully. Do Not store batteries in a manner that will allow the terminals to short circuit. Store batteries at temperatures below 90 degrees Fahrenheit & above 40 degrees Fahrenheit.  Do not place batteries near heating sources or expose to direct sunlight for long periods of time. Elevated temperatures may shorten the service life of the battery. Use LiPo battery chargers of the appropriate voltage when charging. Follow instructions provided by the battery charger. An improperly charged battery may cause a fire as well as damage to the battery. Do not disassemble a LiPo battery. If battery is unintentionally destroyed, use thick rubber gloves to handle battery contents & avoid inhalation of vapors that may be emmitted. Do not short circuit a LiPo battery. Short circuits can overheat the terminals and have the potential to cause a fire. Extended short circuiting creates high temperatures at the terminals and may cause skin burns if touched. Extended short circuiting also may also cause the cell of battery to ignite and release gas. Do not reverse cell polarity. Reversing cell polarity may cause the battery to ignite and cause a fire. Avoid using old & new battery cells of different sizes, chemistry or types in the same battery assembly.","AEG battery NiMh cell Stick type 9.6V 1600 mAh capacity       LIPO & LIMN Battery Safety Instructions   Store batteries carefully. Do Not store batteries in a manner that will allow the terminals to short circuit. Store batteries at temperatures below 90 degrees Fahrenheit & above 40 degrees Fahrenheit.  Do not place batteries near heating sources or expose to direct sunlight for long periods of time. Elevated temperatures may shorten the service life of the battery. Use LiPo battery chargers of the appropriate voltage when charging. Follow instructions provided by the battery charger. An improperly charged battery may cause a fire as well as damage to the battery. Do not disassemble a LiPo battery. If battery is unintentionally destroyed, use thick rubber gloves to handle battery contents & avoid inhalation of vapors that may be emmitted. Do not short circuit a LiPo battery. Short circuits can overheat the terminals and have the potential to cause a fire. Extended short circuiting creates high temperatures at the terminals and may cause skin burns if touched. Extended short circuiting also may also cause the cell of battery to ignite and release gas. Do not reverse cell polarity. Reversing cell polarity may cause the battery to ignite and cause a fire. Avoid using old & new battery cells of different sizes, chemistry or types in the same battery assembly.",,"Airguns, Pistols","Airsoft Batteries",,,29.95,14.96,19.95,0,0.54,5,Y,723364110092,PY-A-5122.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-5122.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-5122.jpg,N,,13.49,PY-A-5122,,,,0,NULL,"Elite Force",,,2.5,,,,$6,,,,,,,,,"AEG battery NiMh cell Stick type 9.6V 1600 mAh capacity       LIPO & LIMN Battery Safety Instructions   Store batteries carefully. Do Not store batteries in a manner that will allow the terminals to short circuit. Store batteries at temperatures below 90 degrees Fahrenheit & above 40 degrees Fahrenheit.  Do not place batteries near heating sources or expose to direct sunlight for long periods of time. Elevated temperatures may shorten the service life of the battery. Use LiPo battery chargers of the appropriate voltage when charging. Follow instructions provided by the battery charger. An improperly charged battery may cause a fire as well as damage to the battery. Do not disassemble a LiPo battery. If battery is unintentionally destroyed, use thick rubber gloves to handle battery contents & avoid inhalation of vapors that may be emmitted. Do not short circuit a LiPo battery. Short circuits can overheat the terminals and have the potential to cause a fire. Extended short circuiting creates high temperatures at the terminals and may cause skin burns if touched. Extended short circuiting also may also cause the cell of battery to ignite and release gas. Do not reverse cell polarity. Reversing cell polarity may cause the battery to ignite and cause a fire. Avoid using old & new battery cells of different sizes, chemistry or types in the same battery assembly.",Air-Venturi-PY-A-5122,"Airsoft Batteries",,,
PY-A-856,"Intellect 9.6v 2000mAh NiMH Battery with Large connector","Intellect 9.6 V 2000Mah rechargeable battery For AEGs 4""x1.12""x.62""","Intellect 9.6 V 2000Mah rechargeable battery For AEGs 4""x1.12""x.62""",,"Airguns, Pistols","Airsoft Batteries",,,39.95,25.19,27.95,0,0.54,5,Y,,PY-A-856.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-856.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-856.jpg,N,,13.49,PY-A-856,,,,0,NULL,Intellect,,,2.5,,,,$6,,,,,,,,,"Intellect 9.6 V 2000Mah rechargeable battery For AEGs 4""x1.12""x.62""",Air-Venturi-PY-A-856,"Airsoft Batteries",,,
PY-A-1661,"CenterPoint AR22 Series 4x32 duplex reticle rifle scope, 3/8"" rings","Rifle scope Power: 4x  Obj. Lens Dia (mm): 32 AO: No Illum. Reticle: No Reticle: Duplex Field of View (ft. at 100 yds): 28.0 Eye Relief (in.): 3.0 Exit Pupil (mm): 6.0 Parallax Setting (yds): 30 yds W/E Adjust Click Value: 1/4 M.O.A Tube Size: 1"" Length (in.): 10.5 Weight (oz.): 12.9 Rings Included: 3/8"" dovetail rings Lens Covers: Elastic Sun Shade: No    Duplex reticle Includes lens covers and medium profile premium rings One piece tube construction CenterPoint's Advantage lens coating reduces light loss and limits glare, while allowing optimum light transmission  Ergonomically designed grips for fast focus eyepiece and magnification  100% waterproof, fogproof and shockproof","Rifle scope Power: 4x  Obj. Lens Dia (mm): 32 AO: No Illum. Reticle: No Reticle: Duplex Field of View (ft. at 100 yds): 28.0 Eye Relief (in.): 3.0 Exit Pupil (mm): 6.0 Parallax Setting (yds): 30 yds W/E Adjust Click Value: 1/4 M.O.A Tube Size: 1"" Length (in.): 10.5 Weight (oz.): 12.9 Rings Included: 3/8"" dovetail rings Lens Covers: Elastic Sun Shade: No    Duplex reticle Includes lens covers and medium profile premium rings One piece tube construction CenterPoint's Advantage lens coating reduces light loss and limits glare, while allowing optimum light transmission  Ergonomically designed grips for fast focus eyepiece and magnification  100% waterproof, fogproof and shockproof",,"Airguns, Pistols",Scopes,,,39.99,26.51,34.99,0,0.62,0,N,843382000370,PY-A-1661.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-1661.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-1661.jpg,N,,13.49,PY-A-1661,,,,0,NULL,CenterPoint,,,2.5,,,,$6,,,,,,,,,"Rifle scope Power: 4x  Obj. Lens Dia (mm): 32 AO: No Illum. Reticle: No Reticle: Duplex Field of View (ft. at 100 yds): 28.0 Eye Relief (in.): 3.0 Exit Pupil (mm): 6.0 Parallax Setting (yds): 30 yds W/E Adjust Click Value: 1/4 M.O.A Tube Size: 1"" Length (in.): 10.5 Weight (oz.): 12.9 Rings Included: 3/8"" dovetail rings Lens Covers: Elastic Sun Shade: No    Duplex reticle Includes lens covers and medium profile premium rings One piece tube construction CenterPoint's Advantage lens coating reduces light loss and limits glare, while allowing optimum light transmission  Ergonomically designed grips for fast focus eyepiece and magnification  100% waterproof, fogproof and shockproof",Air-Venturi-PY-A-1661,Scopes,,,
PY-A-2392,"Gamo 4x32 Scope, 1"" Tube, 11mm Dovetail Rings","4x magnification 32mm objective lens 1"" tube Fully coated optical glass Includes 11mm dovetail rings","4x magnification 32mm objective lens 1"" tube Fully coated optical glass Includes 11mm dovetail rings",,"Airguns, Pistols",Scopes,,,39.95,26.65,29.95,0,0.5,3,Y,793676009254,PY-A-2392.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-2392.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-2392.jpg,N,,13.49,PY-A-2392,,,,0,NULL,Gamo,,,2.5,,,,$6,,,,,,,,,"4x magnification 32mm objective lens 1"" tube Fully coated optical glass Includes 11mm dovetail rings",Air-Venturi-PY-A-2392,Scopes,,,
PY-A-272,"BSA 4x32 AO Rifle Scope, Crosshair Reticle, 1/4 MOA, 1"" Tube","Full-size rifle scope 4x magnification 32mm objective lens (adjustable objective) 1"" tube 1/4 MOA Crosshair reticle 7.5 yds to infinity parallax adjustment Adjustable windage & elevation 14.1 oz 11.94"" long  Other features:  Nitrogen-filled Shockproof Fogproof Waterproof Target turrets Aluminum body","Full-size rifle scope 4x magnification 32mm objective lens (adjustable objective) 1"" tube 1/4 MOA Crosshair reticle 7.5 yds to infinity parallax adjustment Adjustable windage & elevation 14.1 oz 11.94"" long  Other features:  Nitrogen-filled Shockproof Fogproof Waterproof Target turrets Aluminum body",,"Airguns, Pistols",Scopes,,,79.95,53.91,69.95,0,0.55,5,Y,631618100143,PY-A-272.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-272.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-272.jpg,N,,13.49,PY-A-272,,,,0,NULL,BSA,,,2.5,,,,$6,,,,,,,,,"Full-size rifle scope 4x magnification 32mm objective lens (adjustable objective) 1"" tube 1/4 MOA Crosshair reticle 7.5 yds to infinity parallax adjustment Adjustable windage & elevation 14.1 oz 11.94"" long  Other features:  Nitrogen-filled Shockproof Fogproof Waterproof Target turrets Aluminum body",Air-Venturi-PY-A-272,Scopes,,,
PY-A-276,"BSA AR 2-7x32 Rifle Scope","Variable magnification 2 to 7 power. BSA Air Rifle scope with Nitrogen filled chambers, machined aluminum construction, waterproof, shockproof and fogproof! Tube is 1"" diameter, aluminum construction, dual braced lenses, adjustable objective lens can be set parallax-free down to 7.5 yards.  These scopes are built to handle the unique reverse recoil of today's magnum spring power air rifle. They all have adjustable objectives that focus down to 10 yards. All AR models have target style turrets with finger adjustable 1/4MOA clicks for windage and elevation.  Specifications:                Magnification:  2x-7x Objective:  32mm Field of view:  36.2-11.5ft @ 100 yds Eye relief:  3"" Tube diameter:  1"" Length:  12"" Weight:  15.9 oz Finish:  matte black Reticle:  duplex Adj size:  1/4 MOA @ 100 yds","Variable magnification 2 to 7 power. BSA Air Rifle scope with Nitrogen filled chambers, machined aluminum construction, waterproof, shockproof and fogproof! Tube is 1"" diameter, aluminum construction, dual braced lenses, adjustable objective lens can be set parallax-free down to 7.5 yards.  These scopes are built to handle the unique reverse recoil of today's magnum spring power air rifle. They all have adjustable objectives that focus down to 10 yards. All AR models have target style turrets with finger adjustable 1/4MOA clicks for windage and elevation.  Specifications:                Magnification:  2x-7x Objective:  32mm Field of view:  36.2-11.5ft @ 100 yds Eye relief:  3"" Tube diameter:  1"" Length:  12"" Weight:  15.9 oz Finish:  matte black Reticle:  duplex Adj size:  1/4 MOA @ 100 yds",,"Airguns, Pistols",Scopes,,,99.95,56.97,79.95,0,0.62,0,N,631618101195,PY-A-276.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-276.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-276.jpg,N,,13.49,PY-A-276,,,,0,NULL,BSA,,,2.5,,,,$6,,,,,,,,,"Variable magnification 2 to 7 power. BSA Air Rifle scope with Nitrogen filled chambers, machined aluminum construction, waterproof, shockproof and fogproof! Tube is 1"" diameter, aluminum construction, dual braced lenses, adjustable objective lens can be set parallax-free down to 7.5 yards.  These scopes are built to handle the unique reverse recoil of today's magnum spring power air rifle. They all have adjustable objectives that focus down to 10 yards. All AR models have target style turrets with finger adjustable 1/4MOA clicks for windage and elevation.  Specifications:                Magnification:  2x-7x Objective:  32mm Field of view:  36.2-11.5ft @ 100 yds Eye relief:  3"" Tube diameter:  1"" Length:  12"" Weight:  15.9 oz Finish:  matte black Reticle:  duplex Adj size:  1/4 MOA @ 100 yds",Air-Venturi-PY-A-276,Scopes,,,
PY-A-3015,"UTG 4x32 Rifle Scope, Mil-Dot Reticle, 1/4 MOA, 1"" Tube, 3/8"" Rings","Rifle scope 4x magnification 32mm objective lens (angled) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (9-dot wire reticle) Sapphire lens coatings 35 yds parallax setting Finger-adjustable turrets 32' field of view @ 100 yds 3.4"" eye relief 8mm exit pupil 13.1 oz. 12.20"" long Includes flip-open lens covers, 3/8"" medium-profile rings, hex wrench, hex screw, cleaning cloth and owner's manual   Other features:  True Strength scope Nitrogen-filled Shockproof Fogproof Rainproof","Rifle scope 4x magnification 32mm objective lens (angled) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (9-dot wire reticle) Sapphire lens coatings 35 yds parallax setting Finger-adjustable turrets 32' field of view @ 100 yds 3.4"" eye relief 8mm exit pupil 13.1 oz. 12.20"" long Includes flip-open lens covers, 3/8"" medium-profile rings, hex wrench, hex screw, cleaning cloth and owner's manual   Other features:  True Strength scope Nitrogen-filled Shockproof Fogproof Rainproof",,"Airguns, Pistols",Scopes,,,44.95,31.11,39.97,0,0.57,20,Y,4712274528970,PY-A-3015.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3015.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3015.jpg,N,,13.49,PY-A-3015,,,,0,NULL,UTG,,,2.5,,,,$6,,,,,,,,,"Rifle scope 4x magnification 32mm objective lens (angled) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (9-dot wire reticle) Sapphire lens coatings 35 yds parallax setting Finger-adjustable turrets 32' field of view @ 100 yds 3.4"" eye relief 8mm exit pupil 13.1 oz. 12.20"" long Includes flip-open lens covers, 3/8"" medium-profile rings, hex wrench, hex screw, cleaning cloth and owner's manual   Other features:  True Strength scope Nitrogen-filled Shockproof Fogproof Rainproof",Air-Venturi-PY-A-3015,Scopes,,,
PY-A-3065,"Bushnell Banner 4-12x40 AO Rifle Scope, Multi-X Reticle, 1/4 MOA, 1"" Tube","Rifle scope 4-12x magnification 40mm objective lens (adjustable objective) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Multi-X (duplex) reticle 10 yds to infinity parallax adjustment 29.9 ft to 11 ft field of view @ 100 yds 60"" adjustment range @ 100 yds 3.3"" eye relief 10mm to 3.3mm exit pupil 15 oz. 12"" long 5.5"" mounting length   Other features:  Mutli-coated optics Fast-focus eyepiece Nitrogen-filled Fogproof Waterproof   Features Dusk & Dawn Brightness (DDB) multi-coated lenses for clarity and brightness in low light. This is a great scope for hunting, plinking and the hunter class of field target. The fast-focus eyepiece and the fingertip windage and elevation adjustments make this ideal for anyone in a position requiring fast action!","Rifle scope 4-12x magnification 40mm objective lens (adjustable objective) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Multi-X (duplex) reticle 10 yds to infinity parallax adjustment 29.9 ft to 11 ft field of view @ 100 yds 60"" adjustment range @ 100 yds 3.3"" eye relief 10mm to 3.3mm exit pupil 15 oz. 12"" long 5.5"" mounting length   Other features:  Mutli-coated optics Fast-focus eyepiece Nitrogen-filled Fogproof Waterproof   Features Dusk & Dawn Brightness (DDB) multi-coated lenses for clarity and brightness in low light. This is a great scope for hunting, plinking and the hunter class of field target. The fast-focus eyepiece and the fingertip windage and elevation adjustments make this ideal for anyone in a position requiring fast action!",,"Airguns, Pistols",Scopes,,,120,81.59,99.99,0,0.57,20,Y,029757141248,PY-A-3065.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3065.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3065.jpg,N,,13.49,PY-A-3065,,,,0,NULL,Bushnell,,,2.5,,,,$6,,,,,,,,,"Rifle scope 4-12x magnification 40mm objective lens (adjustable objective) 1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Multi-X (duplex) reticle 10 yds to infinity parallax adjustment 29.9 ft to 11 ft field of view @ 100 yds 60"" adjustment range @ 100 yds 3.3"" eye relief 10mm to 3.3mm exit pupil 15 oz. 12"" long 5.5"" mounting length   Other features:  Mutli-coated optics Fast-focus eyepiece Nitrogen-filled Fogproof Waterproof   Features Dusk & Dawn Brightness (DDB) multi-coated lenses for clarity and brightness in low light. This is a great scope for hunting, plinking and the hunter class of field target. The fast-focus eyepiece and the fingertip windage and elevation adjustments make this ideal for anyone in a position requiring fast action!",Air-Venturi-PY-A-3065,Scopes,,,
PY-A-3493,"UTG 3-12x44 AO SWAT Accushot Rifle Scope, EZ-TAP, Illuminated Mil-Dot Reticle, 1/4 MOA, 30mm Tube, See-Thru Weaver Rings","Rifle scope 3-12x magnification 44mm objective lens (adjustable objective)  30mm tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (36-color illumination-enhancing) 10 yds to infinity parallax adjustment 34 ft to 8.4 ft field of view 3.3"" to 2.8"" eye relief 13.1mm to 3.7mm exit pupil    23.2 oz. 14.02"" long Includes 1 CR2032 battery, flip-open lens caps, 2 hex wrenches & Weaver/Picatinny rings <br />  Other features:  True Strength scope Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Sidewheel parallax adjustment Integral sunshade Black matte finish <br /> <br /> *If you don't use the illumination, the reticle will be black.<br /> <br /> Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.","Rifle scope 3-12x magnification 44mm objective lens (adjustable objective)  30mm tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (36-color illumination-enhancing) 10 yds to infinity parallax adjustment 34 ft to 8.4 ft field of view 3.3"" to 2.8"" eye relief 13.1mm to 3.7mm exit pupil    23.2 oz. 14.02"" long Includes 1 CR2032 battery, flip-open lens caps, 2 hex wrenches & Weaver/Picatinny rings <br />  Other features:  True Strength scope Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Sidewheel parallax adjustment Integral sunshade Black matte finish <br /> <br /> *If you don't use the illumination, the reticle will be black.<br /> <br /> Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.",,"Airguns, Pistols",Scopes,,,139.99,92.71,119.97,0,0.99,20,Y,4712274527409,PY-A-3493.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3493.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3493.jpg,N,,13.49,PY-A-3493,,,,0,NULL,UTG,,,2.5,,,,$6,,,,,,,,,"Rifle scope 3-12x magnification 44mm objective lens (adjustable objective)  30mm tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (36-color illumination-enhancing) 10 yds to infinity parallax adjustment 34 ft to 8.4 ft field of view 3.3"" to 2.8"" eye relief 13.1mm to 3.7mm exit pupil    23.2 oz. 14.02"" long Includes 1 CR2032 battery, flip-open lens caps, 2 hex wrenches & Weaver/Picatinny rings   Other features:  True Strength scope Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Sidewheel parallax adjustment Integral sunshade Black matte finish   *If you don't use the illumination, the reticle will be black.  Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.",Air-Venturi-PY-A-3493,Scopes,,,
PY-A-3646,"CenterPoint Optics 3-9x50 Adventure Class Rifle Scope, Illuminated Mil-Dot Reticle, 1/4 MOA, 1"" Tube, See-Thru Weaver-Style Rings","Rifle scope 3-9x magnification 50mm objective lens (angled)  1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (red/green illumination*) 100 yds parallax setting 31.6 ft to 10.5 ft field of view @ 100 yds 4"" eye relief 16.7mm to 5.6mm exit pupil 20 oz. 13.5"" long Includes 3V CR2032 battery, lens caps & Weaver-style rings   Other features:  Nitrogen-filled Shockproof  Fogproof  Waterproof Multi-coated lens Integral sunshade Black matte finish   *If you don't use the illumination, the reticle will be black.  Lots of hunting capability with this scope! Illuminate your target at dawn, dusk or anytime in between. Red or green illuminated reticle makes it easy to acquire your target. Don't need illumination? Turn it off & the black reticle is ready to go.","Rifle scope 3-9x magnification 50mm objective lens (angled)  1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (red/green illumination*) 100 yds parallax setting 31.6 ft to 10.5 ft field of view @ 100 yds 4"" eye relief 16.7mm to 5.6mm exit pupil 20 oz. 13.5"" long Includes 3V CR2032 battery, lens caps & Weaver-style rings   Other features:  Nitrogen-filled Shockproof  Fogproof  Waterproof Multi-coated lens Integral sunshade Black matte finish   *If you don't use the illumination, the reticle will be black.  Lots of hunting capability with this scope! Illuminate your target at dawn, dusk or anytime in between. Red or green illuminated reticle makes it easy to acquire your target. Don't need illumination? Turn it off & the black reticle is ready to go.",,"Airguns, Pistols",Scopes,,,110,56.92,69.95,0,0.9,10,Y,843382001292,PY-A-3646.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3646.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3646.jpg,N,,13.49,PY-A-3646,,,,0,NULL,CenterPoint,,,2.5,,,,$6,,,,,,,,,"Rifle scope 3-9x magnification 50mm objective lens (angled)  1"" tube 1/4 MOA (1/4"" click value @ 100 yds) Mil-dot reticle (red/green illumination*) 100 yds parallax setting 31.6 ft to 10.5 ft field of view @ 100 yds 4"" eye relief 16.7mm to 5.6mm exit pupil 20 oz. 13.5"" long Includes 3V CR2032 battery, lens caps & Weaver-style rings   Other features:  Nitrogen-filled Shockproof  Fogproof  Waterproof Multi-coated lens Integral sunshade Black matte finish   *If you don't use the illumination, the reticle will be black.  Lots of hunting capability with this scope! Illuminate your target at dawn, dusk or anytime in between. Red or green illuminated reticle makes it easy to acquire your target. Don't need illumination? Turn it off & the black reticle is ready to go.",Air-Venturi-PY-A-3646,Scopes,,,
PY-A-4223,"UTG Accushot 4-16x56 AO Rifle Scope, SWAT, EZ-TAP, Illuminated Etched-Glass Mil-Dot Reticle, 1/8 MOA, 30mm Tube, Twist-Lock See-Thru Weaver/Picatinny Rings","Rifle scope 4-16x magnification 56mm objective lens (adjustable objective)  30mm tube 1/8 MOA (1/8"" click value @ 100 yds) Etched-glass mil-dot reticle (36-color illumination-enhancing*) 10 yds to infinity parallax adjustment 24.4 ft to 6.8 ft field of view @ 100 yds 3.2"" to 3"" eye relief 14mm to 3.5mm exit pupil    27.4 oz. 16.10"" long Includes Twist-Lock See-Thru Weaver/Picatinny rings, 1 CR2032 lithium battery, flip-open lens caps, mil-dot chart, owner's manual and cleaning cloth   Other features:  True Strength scope Emerald-coated optics (95% light transmission) Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Side wheel adjustable turret (SWAT) Integral sunshade Black matte finish   *If you don't use the illumination, the mil-dot reticle will be black.  Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.  This UTG scope has an etched-glass reticle, which is superior to a wire reticle because it's etched by a laser and is much more precise. That lets you get even more accuracy from your gun. Another way that etched-glass reticles are superior to wire reticles is when they're illuminated. The etched ones show the illumination only on the reticle. It looks like the reticle is floating. Wire reticles often have a reflection of the illumination in the objective lens, which can be distracting when shooting.","Rifle scope 4-16x magnification 56mm objective lens (adjustable objective)  30mm tube 1/8 MOA (1/8"" click value @ 100 yds) Etched-glass mil-dot reticle (36-color illumination-enhancing*) 10 yds to infinity parallax adjustment 24.4 ft to 6.8 ft field of view @ 100 yds 3.2"" to 3"" eye relief 14mm to 3.5mm exit pupil    27.4 oz. 16.10"" long Includes Twist-Lock See-Thru Weaver/Picatinny rings, 1 CR2032 lithium battery, flip-open lens caps, mil-dot chart, owner's manual and cleaning cloth   Other features:  True Strength scope Emerald-coated optics (95% light transmission) Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Side wheel adjustable turret (SWAT) Integral sunshade Black matte finish   *If you don't use the illumination, the mil-dot reticle will be black.  Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.  This UTG scope has an etched-glass reticle, which is superior to a wire reticle because it's etched by a laser and is much more precise. That lets you get even more accuracy from your gun. Another way that etched-glass reticles are superior to wire reticles is when they're illuminated. The etched ones show the illumination only on the reticle. It looks like the reticle is floating. Wire reticles often have a reflection of the illumination in the objective lens, which can be distracting when shooting.",,"Airguns, Pistols",Scopes,,,240,151.76,199.99,0,1.05,10,Y,4712274528772,PY-A-4223.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-4223.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-4223.jpg,N,,14.05,PY-A-4223,,,,0,NULL,UTG,,,2.5,,,,$6,,,,,,,,,"Rifle scope 4-16x magnification 56mm objective lens (adjustable objective)  30mm tube 1/8 MOA (1/8"" click value @ 100 yds) Etched-glass mil-dot reticle (36-color illumination-enhancing*) 10 yds to infinity parallax adjustment 24.4 ft to 6.8 ft field of view @ 100 yds 3.2"" to 3"" eye relief 14mm to 3.5mm exit pupil    27.4 oz. 16.10"" long Includes Twist-Lock See-Thru Weaver/Picatinny rings, 1 CR2032 lithium battery, flip-open lens caps, mil-dot chart, owner's manual and cleaning cloth   Other features:  True Strength scope Emerald-coated optics (95% light transmission) Nitrogen-filled Shockproof  Fogproof  Rainproof Built-in color/brightness memory system EZ-TAP Illumination enhancing (IE) technology w/RGB (red-green-black*) in dual-color mode and 36 colors in multi-color mode Zero lock/reset target turrets Side wheel adjustable turret (SWAT) Integral sunshade Black matte finish   *If you don't use the illumination, the mil-dot reticle will be black.  Do you hunt? Shoot field target? Plink? Eliminate pesky garden varmints? This is the scope for you! What an incredible bargain. From the emerald coating on the lens to the illumination options, this scope really delivers the goods for any type of shooting discipline.  This UTG scope has an etched-glass reticle, which is superior to a wire reticle because it's etched by a laser and is much more precise. That lets you get even more accuracy from your gun. Another way that etched-glass reticles are superior to wire reticles is when they're illuminated. The etched ones show the illumination only on the reticle. It looks like the reticle is floating. Wire reticles often have a reflection of the illumination in the objective lens, which can be distracting when shooting.",Air-Venturi-PY-A-4223,Scopes,,,
